customer_id,age,gender,tenure_years,segment,branch,account_type,balance,num_accounts,num_products,has_loan,loan_outstanding,has_investment,has_credit_card,avg_monthly_credits,avg_monthly_debits,num_txn_3m,num_txn_6m,num_txn_12m,days_since_txn,days_since_login,low_balance_days,nps_score,complaint_count,digital_banking_active,last_branch_visit_days,salary_diverted,account_closed,customer_status,risk_level,risk_signal_count,sig_salary_diverted,sig_txn_inactive,sig_low_balance,sig_complaints,sig_digital_inactive,sig_fd_maturing,sig_low_nps,exit_week,exit_type,attrition_flag
CUST04776,26,Male,12,Retail,Salalah,RD,203.4,4,3,1,10518.97,0,1,35.09,22.02,17,32,62,17,457,26,19,0,0,238,0,0,Active,Medium,2,0,0,0,0,1,0,1,0,None,0
CUST04777,37,Male,11,SME,Salalah,Current,79598.65,3,3,0,0.0,1,1,9659.09,6743.94,13,30,34,351,51,16,41,0,1,137,1,0,Inactive,High,2,1,1,0,0,0,0,0,0,None,0
CUST04778,52,Female,1,Retail,Muscat North,RD,5661.06,2,3,0,0.0,1,1,914.47,836.3,28,45,55,355,28,5,43,0,1,434,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04779,64,Female,17,SME,Muscat South,FD,63698.04,4,2,0,0.0,0,1,2632.76,1364.27,0,13,21,1,27,0,37,2,1,61,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST04780,56,Male,9,HNI,Sur,FD,175888.05,4,1,0,0.0,0,0,17216.09,14121.92,21,33,47,169,49,20,68,1,1,398,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04781,31,Female,4,Retail,Sohar,FD,7978.13,3,1,0,0.0,0,0,1295.03,566.32,29,40,74,44,52,12,82,1,1,132,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04782,51,Female,4,SME,Ibri,Current,96751.44,1,1,0,0.0,0,0,9126.12,6675.12,12,29,59,60,54,13,91,0,1,329,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04783,51,Male,13,HNI,Muscat South,FD,279049.32,4,2,1,64237.75,0,0,11678.14,8184.78,32,34,41,83,55,8,52,0,1,48,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04784,27,Male,2,Retail,Sohar,Savings,5203.79,3,3,0,0.0,1,1,409.9,327.59,4,22,61,325,12,1,88,0,1,269,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04785,34,Female,3,Retail,Muscat Main,FD,2743.15,1,4,1,17256.14,1,1,373.08,287.36,7,30,35,529,147,351,74,0,0,278,0,0,Churned,Churned,3,0,1,1,0,1,0,0,8,Extended Inactivity,1
CUST04786,37,Female,13,HNI,Muscat Main,Current,53050.13,3,3,1,22301.84,1,0,6541.35,5680.63,10,31,34,59,24,21,49,4,1,204,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST04787,61,Male,7,HNI,Muscat Main,Savings,60151.4,2,3,1,95943.9,0,1,2810.57,1436.4,8,20,49,609,44,6,75,1,1,251,0,0,Churned,Churned,1,0,1,0,0,0,0,0,20,Extended Inactivity,1
CUST04788,52,Male,17,Retail,Sur,Savings,1893.76,3,2,1,7038.25,0,0,311.47,188.2,16,19,26,107,219,7,49,1,0,39,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST04789,59,Male,6,Retail,Rustaq,RD,6725.25,3,3,1,7693.23,0,1,345.35,244.69,9,21,24,169,122,7,4,1,0,360,0,0,Active,High,3,0,1,0,0,1,0,1,0,None,0
CUST04790,55,Male,19,SME,Rustaq,FD,37769.04,3,3,1,77142.16,0,1,1587.78,699.66,33,37,41,94,306,18,26,1,0,85,0,0,Active,High,3,0,1,0,0,1,0,1,0,None,0
CUST04791,48,Male,6,Retail,Ibri,Current,11781.23,1,2,0,0.0,0,1,2113.57,1405.77,32,38,47,116,41,4,65,3,1,8,1,0,Active,High,3,1,1,0,1,0,0,0,0,None,0
CUST04792,28,Male,10,Retail,Barka,Current,200.85,2,2,0,0.0,0,1,38.25,29.96,4,15,25,51,11,12,15,3,1,122,1,0,Active,High,3,1,0,0,1,0,0,1,0,None,0
CUST04793,35,Male,10,Retail,Nizwa,Current,14312.14,2,3,1,11219.5,1,0,2679.95,2354.48,15,32,50,96,47,2,89,0,1,414,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04794,35,Female,5,Retail,Muscat South,Savings,395.67,4,2,0,0.0,1,0,27.64,25.13,31,37,44,117,28,4,72,0,1,576,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04795,48,Male,11,Retail,Ibri,Current,5014.94,4,2,0,0.0,0,1,896.74,655.29,4,5,12,362,27,17,65,0,1,154,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04796,59,Male,18,SME,Muscat Main,Current,76902.24,4,2,0,0.0,1,0,3947.74,3272.21,19,19,32,41,27,18,20,3,1,448,0,0,Active,Medium,2,0,0,0,1,0,0,1,0,None,0
CUST04797,55,Male,11,Retail,Muscat Main,FD,13106.54,2,4,1,10249.25,1,1,636.41,301.94,14,18,40,45,42,28,73,2,1,229,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST04798,57,Female,18,SME,Muscat South,RD,67645.77,4,3,1,8252.04,1,0,12602.48,5372.12,14,37,76,130,444,23,76,3,0,162,0,0,Active,High,3,0,1,0,1,1,0,0,0,None,0
CUST04799,52,Male,1,Retail,Nizwa,Savings,12056.01,3,3,0,0.0,1,1,1819.91,1226.85,9,25,63,212,45,15,69,0,1,391,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04800,58,Male,13,Retail,Nizwa,Savings,11322.36,2,1,0,0.0,0,0,1150.45,562.65,21,42,59,156,16,302,70,1,1,51,0,0,Active,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST04801,41,Male,13,Retail,Sohar,Current,7006.1,4,3,0,0.0,1,1,1025.84,849.25,13,17,22,718,49,19,88,0,1,533,0,0,Churned,Churned,1,0,1,0,0,0,0,0,18,Extended Inactivity,1
CUST04802,25,Female,17,Retail,Sohar,Savings,9478.24,2,3,1,5544.63,0,1,1513.39,693.33,0,7,49,53,40,17,33,0,1,213,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04803,48,Male,14,Retail,Muscat South,Current,5633.91,3,1,0,0.0,0,0,1000.2,442.92,20,21,32,56,7,22,45,2,1,290,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST04804,38,Male,1,Retail,Muscat South,FD,4815.06,1,3,0,0.0,1,1,537.59,299.33,14,25,44,583,49,75,30,1,1,568,0,0,Churned,Churned,4,0,1,1,0,0,1,1,47,Extended Inactivity,1
CUST04805,34,Female,2,Retail,Muscat North,Savings,689.0,2,2,0,0.0,1,0,113.84,67.88,9,24,60,300,10,2,67,0,1,468,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04806,39,Female,3,Retail,Nizwa,FD,301.17,1,3,0,0.0,1,1,46.08,42.35,25,40,81,329,53,14,44,0,1,116,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04807,52,Male,2,SME,Muscat Main,Current,85177.51,4,2,1,63740.23,0,0,6271.2,5765.35,29,48,59,415,24,16,25,0,1,214,0,0,Churned,Churned,2,0,1,0,0,0,0,1,28,Extended Inactivity,1
CUST04808,32,Male,13,Retail,Rustaq,RD,371.5,1,2,0,0.0,1,0,71.27,65.19,10,14,22,57,2,24,51,0,1,294,0,1,Churned,Churned,0,0,0,0,0,0,0,0,46,Account Closure,1
CUST04809,37,Female,6,HNI,Muscat North,Current,73701.81,3,1,0,0.0,0,0,6577.6,3106.65,33,39,67,673,9,15,20,0,1,717,0,0,Churned,Churned,2,0,1,0,0,0,0,1,47,Extended Inactivity,1
CUST04810,54,Female,5,SME,Salalah,Savings,18550.3,3,2,0,0.0,0,1,2702.02,1503.56,12,23,40,582,18,23,56,0,1,183,0,0,Churned,Churned,1,0,1,0,0,0,0,0,11,Extended Inactivity,1
CUST04811,39,Female,4,Retail,Salalah,Savings,9569.68,2,3,1,13360.81,1,0,1126.82,627.94,30,51,80,71,39,16,52,0,1,602,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04812,49,Female,2,Retail,Muscat North,Savings,10100.45,1,2,0,0.0,1,0,1204.1,777.65,29,29,33,102,44,6,40,1,1,17,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04813,30,Female,7,Retail,Sohar,Savings,11363.84,1,2,0,0.0,0,1,2187.49,1080.6,8,29,52,95,43,350,72,1,1,393,0,0,Active,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST04814,45,Female,6,Retail,Rustaq,Current,14603.23,3,4,1,24166.55,1,1,1114.04,889.35,34,37,62,62,34,316,10,0,1,417,0,0,Active,Medium,2,0,0,1,0,0,0,1,0,None,0
CUST04815,56,Male,6,Retail,Muscat North,RD,14702.31,4,3,1,15145.41,1,0,1962.58,829.1,15,33,51,332,41,23,52,0,1,170,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04816,52,Female,2,Retail,Rustaq,FD,3272.16,1,1,0,0.0,0,0,584.68,280.74,21,29,66,135,53,21,54,2,1,654,0,0,Active,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST04817,23,Female,5,Retail,Salalah,Current,5405.46,4,2,1,2559.18,0,0,438.44,342.91,0,7,27,119,9,49,49,0,1,416,0,0,Active,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST04818,37,Female,15,Retail,Muscat Main,Savings,8510.24,1,4,1,24372.45,1,1,1100.07,601.82,29,45,48,144,723,8,77,0,0,254,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST04819,61,Male,18,SME,Muscat North,Current,62733.1,2,2,1,26835.16,0,0,9839.46,5191.09,11,18,38,56,58,2,40,0,1,629,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04820,51,Male,2,SME,Salalah,FD,85769.06,1,2,0,0.0,0,1,12982.96,11116.57,19,33,67,39,8,22,52,0,1,258,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04821,52,Female,2,SME,Muscat North,Current,16000.09,1,2,1,36577.61,0,0,2143.57,1198.97,22,37,80,113,19,10,57,0,1,229,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04822,55,Female,11,Retail,Sohar,Savings,6240.65,1,3,1,3027.8,1,0,568.57,350.24,25,36,67,257,6,16,41,0,1,448,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04823,28,Male,2,Retail,Ibri,FD,7372.38,1,2,0,0.0,1,0,1103.98,756.09,12,20,37,204,648,14,15,0,0,673,0,0,Inactive,High,3,0,1,0,0,1,0,1,0,None,0
CUST04824,54,Female,7,Retail,Muscat Main,Savings,11100.66,4,2,0,0.0,1,0,1883.06,1119.22,19,31,36,293,36,1,83,0,1,129,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04825,29,Male,10,SME,Rustaq,Current,39542.78,4,3,0,0.0,1,1,5751.07,3876.09,29,29,63,155,19,3,37,1,1,511,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04826,56,Male,14,Retail,Muscat North,Savings,13000.62,1,3,1,3538.71,0,1,2002.83,1540.13,20,38,64,112,28,2,33,1,1,452,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04827,29,Female,9,Retail,Ibri,Current,13444.13,2,2,0,0.0,0,1,2307.38,1189.42,12,21,52,119,7,6,0,0,1,144,0,0,Active,Medium,2,0,1,0,0,0,0,1,0,None,0
CUST04828,32,Female,11,Retail,Salalah,Savings,4559.09,3,3,1,10007.64,1,0,212.77,158.0,24,37,74,173,17,1,51,0,1,658,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04829,37,Male,11,HNI,Muscat North,FD,45988.85,3,3,1,98111.69,1,0,2270.8,2052.15,7,26,30,41,9,23,68,0,1,645,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04830,59,Male,14,Retail,Muscat North,FD,1846.18,1,2,0,0.0,0,1,114.29,57.63,8,21,52,198,16,11,77,0,1,577,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04831,49,Male,11,Retail,Muscat Main,RD,14539.61,2,2,0,0.0,0,1,1845.22,978.93,10,23,52,608,5,14,41,4,1,172,0,0,Churned,Churned,2,0,1,0,1,0,0,0,19,Extended Inactivity,1
CUST04832,53,Female,9,Retail,Ibri,Savings,4161.05,3,3,0,0.0,1,1,684.41,445.42,33,57,78,606,38,13,55,0,1,97,1,0,Churned,Churned,2,1,1,0,0,0,0,0,49,Salary Diversion,1
CUST04833,43,Female,2,Retail,Muscat North,Current,5977.58,2,1,0,0.0,0,0,675.88,499.33,26,48,74,45,13,12,72,1,1,497,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04834,52,Female,17,Retail,Muscat South,Savings,13974.09,1,2,1,7632.4,0,0,1656.53,1019.63,31,45,63,15,364,23,80,0,0,360,0,0,Active,Low,1,0,0,0,0,1,0,0,0,None,0
CUST04835,45,Female,10,Retail,Muscat Main,FD,9526.22,1,2,0,0.0,0,1,503.39,434.83,29,35,73,78,3,12,58,0,1,570,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04836,47,Male,5,Retail,Muscat Main,Savings,4466.76,1,2,1,22636.82,0,0,425.55,173.32,29,29,52,310,6,26,42,0,1,226,1,0,Inactive,High,2,1,1,0,0,0,0,0,0,None,0
CUST04837,51,Male,4,SME,Muscat North,Savings,18952.28,4,2,1,38250.75,0,0,1622.89,1257.45,33,49,80,23,44,19,81,0,1,263,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04838,59,Female,11,Retail,Sohar,Savings,7432.83,2,4,1,11607.48,1,1,1273.96,1049.21,13,32,40,131,53,152,77,0,1,218,0,0,Active,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST04839,44,Male,2,SME,Nizwa,Savings,27842.04,4,2,0,0.0,1,0,4622.41,3263.51,7,26,31,154,27,21,16,1,1,510,0,0,Active,Medium,2,0,1,0,0,0,0,1,0,None,0
CUST04840,38,Male,14,Retail,Muscat Main,FD,10092.25,2,1,0,0.0,0,0,617.14,494.96,34,40,48,83,41,14,57,0,1,589,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04841,30,Male,16,SME,Barka,RD,69118.19,3,2,1,45295.26,0,0,13157.38,10446.06,1,10,38,121,45,4,76,0,1,695,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04842,50,Female,16,Retail,Muscat South,Current,10647.62,1,3,0,0.0,1,1,1368.81,1240.31,24,28,49,148,51,22,65,0,1,546,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04843,45,Male,2,SME,Sur,Savings,83872.56,1,3,1,17751.22,1,0,11737.35,7941.99,24,46,49,51,5,2,49,1,1,546,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04844,48,Male,17,Retail,Muscat Main,Savings,14171.36,1,3,1,7720.62,0,1,1299.63,897.49,3,24,59,348,11,21,39,0,1,591,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04845,55,Female,20,HNI,Salalah,Current,85518.15,3,3,1,88004.65,1,0,8451.81,7313.7,15,30,56,277,18,20,95,1,1,680,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04846,49,Male,7,Retail,Ibri,FD,13787.46,1,3,1,18095.55,0,1,1482.06,996.12,10,27,50,45,8,9,55,1,1,723,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04847,42,Male,13,SME,Salalah,Current,11144.35,1,3,1,38449.24,1,0,757.23,539.81,18,31,58,28,48,12,50,0,1,283,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04848,35,Female,18,SME,Muscat South,Current,74808.7,4,3,0,0.0,1,1,11121.56,10244.51,13,30,74,205,44,95,51,1,1,113,0,0,Inactive,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST04849,55,Female,6,Retail,Salalah,FD,13192.47,4,2,1,9565.03,0,0,1395.59,700.44,16,20,26,110,269,2,49,0,0,654,0,0,Active,High,3,0,1,0,0,1,1,0,0,None,0
CUST04850,29,Male,5,Retail,Muscat North,Current,7759.68,1,2,0,0.0,0,1,895.02,646.48,26,31,68,155,27,24,46,0,1,307,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04851,59,Male,16,Retail,Muscat Main,Current,14650.85,1,3,1,2012.07,0,1,1977.95,1026.36,13,29,58,21,36,3,75,0,1,315,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04852,35,Male,12,Retail,Sohar,Savings,11288.46,4,3,1,20005.09,0,1,1628.41,1427.12,25,39,55,53,55,10,59,4,1,262,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST04853,52,Male,11,Retail,Sohar,Savings,14926.91,4,1,0,0.0,0,0,1305.59,1120.17,28,52,58,23,40,28,58,0,1,697,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04854,36,Female,4,Retail,Muscat Main,Savings,11393.8,2,2,0,0.0,0,1,2002.61,1777.8,33,51,61,213,50,4,45,2,1,565,0,0,Inactive,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST04855,39,Female,9,Retail,Salalah,Current,13744.78,2,3,1,11854.11,0,1,1107.41,788.44,27,50,52,172,40,5,62,0,1,194,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04856,50,Male,8,Retail,Muscat Main,FD,3117.78,2,2,0,0.0,1,0,371.13,316.56,17,25,36,155,19,4,30,2,1,258,0,0,Active,High,3,0,1,0,1,0,0,1,0,None,0
CUST04857,37,Female,19,SME,Sur,Current,70654.87,3,3,1,78269.38,1,0,3994.78,2653.97,10,26,32,70,58,28,58,2,1,317,0,0,Active,Low,1,0,0,0,1,0,0,0,0,None,0
CUST04858,49,Male,16,Retail,Sohar,Savings,7714.52,1,2,0,0.0,0,1,603.08,441.47,33,35,79,4,51,139,14,0,1,336,0,0,Active,Medium,2,0,0,1,0,0,0,1,0,None,0
CUST04859,41,Male,3,SME,Barka,Current,55494.22,4,3,0,0.0,1,1,8904.15,6711.89,31,45,50,94,242,0,49,0,0,528,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST04860,53,Female,14,Retail,Sur,Savings,4121.98,4,2,1,14884.13,0,0,512.88,387.82,4,19,49,149,6,17,38,0,1,336,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04861,37,Male,11,Retail,Nizwa,FD,6370.79,4,2,0,0.0,1,0,555.06,258.0,17,20,51,628,208,28,49,0,0,270,0,0,Churned,Churned,2,0,1,0,0,1,0,0,48,Extended Inactivity,1
CUST04862,51,Male,9,Retail,Sohar,Savings,2751.75,2,3,1,7877.88,1,0,150.83,115.58,32,44,88,137,1,4,40,4,1,10,0,0,Active,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST04863,54,Female,9,SME,Salalah,Savings,77696.87,1,2,0,0.0,1,0,12614.16,5497.62,4,11,55,34,47,6,66,0,1,497,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04864,44,Male,3,Retail,Ibri,Savings,11217.34,4,2,1,18895.5,0,0,1259.47,742.13,2,24,52,614,21,13,35,0,1,156,0,0,Churned,Churned,1,0,1,0,0,0,0,0,49,Extended Inactivity,1
CUST04865,68,Male,14,HNI,Muscat South,RD,234998.14,3,3,1,60915.51,1,0,44852.72,26511.6,30,41,76,75,17,0,84,0,1,700,0,1,Churned,Churned,0,0,0,0,0,0,0,0,49,Account Closure,1
CUST04866,27,Male,7,Retail,Salalah,Savings,532.99,2,3,1,6403.05,0,1,65.61,45.87,7,14,56,253,57,23,84,1,1,584,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04867,40,Male,12,Retail,Sur,Savings,14908.18,1,3,0,0.0,1,1,1272.83,996.38,34,34,61,73,20,7,26,0,1,290,1,0,Active,High,2,1,0,0,0,0,0,1,0,None,0
CUST04868,46,Male,3,Retail,Ibri,Savings,6062.06,1,3,0,0.0,1,1,643.09,570.73,28,40,57,261,38,363,63,0,1,370,0,0,Inactive,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST04869,53,Male,13,Retail,Salalah,Savings,9113.81,1,1,0,0.0,0,0,1492.13,1250.53,4,24,39,164,556,19,44,2,0,190,0,0,Active,High,3,0,1,0,1,1,0,0,0,None,0
CUST04870,55,Male,2,Retail,Ibri,Savings,14228.16,1,4,1,17300.06,1,1,1140.37,913.77,2,4,6,113,380,61,70,0,0,256,1,1,Churned,Churned,4,1,1,1,0,1,0,0,42,Account Closure,1
CUST04871,36,Male,6,Retail,Salalah,RD,14345.97,4,3,0,0.0,1,1,1592.28,1224.33,29,34,42,45,367,20,26,2,0,674,0,0,Active,High,4,0,0,0,1,1,1,1,0,None,0
CUST04872,46,Female,16,Retail,Muscat South,Savings,1619.83,1,2,0,0.0,1,0,239.21,169.33,11,27,49,58,29,22,76,1,1,513,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04873,28,Female,11,Retail,Rustaq,Savings,9604.55,4,1,0,0.0,0,0,1862.66,1187.22,8,29,58,138,1,25,41,1,1,183,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04874,56,Female,9,Retail,Nizwa,Current,14893.85,3,2,0,0.0,0,1,2942.11,2026.15,2,12,45,182,3,21,45,2,1,661,0,0,Inactive,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST04875,65,Female,6,HNI,Muscat North,Savings,162826.16,4,4,1,39627.48,1,1,11205.39,6967.22,11,35,45,81,30,27,60,1,1,289,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04876,59,Female,2,Retail,Muscat North,Savings,10009.81,2,2,0,0.0,1,0,891.3,363.21,34,42,86,125,30,261,25,0,1,533,0,0,Active,High,3,0,1,1,0,0,0,1,0,None,0
CUST04877,40,Male,2,Retail,Barka,Current,11655.25,1,1,0,0.0,0,0,2118.87,964.12,7,7,50,93,2,26,67,2,1,82,0,0,Active,Medium,2,0,1,0,1,0,0,0,0,None,0
CUST04878,37,Male,7,HNI,Muscat North,FD,103626.94,1,2,0,0.0,0,1,7625.23,3484.87,20,22,66,362,41,18,51,1,1,214,0,0,Inactive,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04879,50,Male,5,Retail,Salalah,Savings,5927.94,2,1,0,0.0,0,0,661.34,432.99,7,24,35,43,27,7,60,0,1,436,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04880,49,Male,2,Retail,Muscat North,Savings,3238.3,3,2,0,0.0,1,0,187.44,102.47,28,42,74,178,36,12,44,0,1,115,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04881,34,Female,18,SME,Nizwa,Current,80838.15,1,3,1,45037.36,0,1,12847.14,9387.95,29,30,46,157,387,23,50,0,0,726,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST04882,59,Male,3,HNI,Salalah,FD,98499.56,4,3,1,99856.94,0,1,10304.54,8327.65,31,50,59,129,193,7,87,1,0,719,0,0,Active,Medium,2,0,1,0,0,1,0,0,0,None,0
CUST04883,34,Female,10,SME,Muscat South,Current,70268.15,4,3,1,49283.97,1,0,14047.41,10045.78,25,46,61,388,4,5,21,0,1,111,0,1,Churned,Churned,2,0,1,0,0,0,0,1,20,Account Closure,1
CUST04884,39,Male,4,Retail,Sur,Savings,8771.7,3,1,0,0.0,0,0,1125.63,890.19,28,50,84,134,196,26,0,1,0,496,0,0,Active,High,3,0,1,0,0,1,0,1,0,None,0
CUST04885,52,Male,22,HNI,Muscat North,Current,175152.35,1,2,1,130895.71,0,0,20202.79,18484.61,24,37,66,118,20,28,49,0,1,513,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04886,31,Male,3,Retail,Ibri,FD,14047.95,4,1,0,0.0,0,0,1426.52,837.23,23,47,59,76,48,15,47,0,1,135,0,1,Churned,Churned,0,0,0,0,0,0,0,0,41,Account Closure,1
CUST04887,45,Male,23,HNI,Muscat Main,Current,71949.38,2,3,1,160380.1,0,1,9359.87,7593.52,32,44,54,17,12,21,59,1,1,149,0,1,Churned,Churned,0,0,0,0,0,0,0,0,8,Account Closure,1
CUST04888,39,Male,11,SME,Muscat Main,Current,68929.76,3,4,1,25658.78,1,1,8715.2,8019.88,18,18,51,598,25,22,38,4,1,314,0,0,Churned,Churned,2,0,1,0,1,0,0,0,44,Extended Inactivity,1
CUST04889,68,Female,13,HNI,Salalah,FD,224438.77,3,3,1,125684.46,0,1,20053.27,14712.95,25,27,48,148,29,24,100,0,1,648,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04890,29,Male,13,Retail,Salalah,FD,6203.35,1,2,1,13126.34,0,0,1178.31,1106.93,14,24,27,171,44,54,77,1,1,256,0,0,Active,Medium,2,0,1,1,0,0,0,0,0,None,0
CUST04891,36,Female,14,Retail,Muscat South,Savings,11734.43,3,1,0,0.0,0,0,2078.12,888.82,13,30,55,12,11,20,0,0,1,222,1,0,Active,High,2,1,0,0,0,0,0,1,0,None,0
CUST04892,38,Female,16,SME,Rustaq,Current,52903.26,4,3,1,41911.61,1,0,2837.51,1448.02,33,41,72,13,31,16,40,0,1,112,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04893,36,Male,5,Retail,Muscat North,FD,7041.23,2,2,0,0.0,0,1,620.24,579.27,23,39,46,109,16,9,58,0,1,139,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04894,27,Female,14,Retail,Sohar,FD,10578.88,4,2,0,0.0,1,0,595.49,325.24,31,33,49,30,53,6,57,0,1,514,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04895,67,Male,4,HNI,Sohar,FD,245370.36,4,2,1,190071.41,0,0,28665.2,13276.07,2,14,20,138,59,18,47,0,1,499,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04896,38,Male,16,Retail,Muscat North,FD,9420.56,4,2,1,6666.09,0,0,1585.12,698.61,10,32,48,132,8,14,79,1,1,89,0,0,Active,Low,1,0,1,0,0,0,0,0,0,None,0
CUST04897,44,Male,16,Retail,Salalah,Current,11726.03,2,3,1,16918.06,0,1,1967.97,1150.49,34,40,42,17,48,15,29,3,1,265,0,0,Active,Medium,2,0,0,0,1,0,0,1,0,None,0
CUST04898,41,Female,14,Retail,Rustaq,RD,14501.45,2,3,1,1452.92,1,0,2487.09,1599.33,16,38,74,11,43,3,49,0,1,594,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04899,41,Male,13,Retail,Muscat Main,Savings,10709.26,1,2,1,20595.11,0,0,853.33,679.99,6,20,57,121,59,104,48,0,1,685,1,0,Active,High,3,1,1,1,0,0,0,0,0,None,0
CUST04900,38,Female,17,Retail,Muscat Main,Savings,2152.14,2,4,1,22408.83,1,1,407.65,206.06,14,27,52,67,8,15,55,0,1,202,0,0,Active,Safe,0,0,0,0,0,0,0,0,0,None,0
CUST04901,50,Female,6,Retail,Muscat North,Current,14690.84,3,4,1,14143.47,1,1,2801.23,1782.52,21,42,80,84,17,21,37,0,1,476,1,0,Active,High,1,1,0,0,0,0,0,0,0,None,0
